Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,2,419200,305520,125141392000,0,0,0,0,0,0,0.763802,6.25707e+06,0.048828,2.03714,55.2113,409600
8.192e+06,1,2,699200,304666,124791313600,0,0,0,0,0,0,0.761666,6.23957e+06,0.0488281,2.01999,54.9034,409600
8.192e+06,2,4,1376000,305830,125268230400,0,0,0,0,0,0,0.764577,6.26341e+06,0.048828,2.04225,55.2924,409600
8.192e+06,3,1,219200,306078,125369739200,0,0,0,0,0,0,0.765196,6.26849e+06,0.0488281,2.0522,55.5145,409600
8.192e+06,4,2,556000,304958,124911060000,0,0,0,0,0,0,0.762397,6.24555e+06,0.048828,2.02798,55.0661,409600
1.6384e+07,0,0,0,610924,250234470400,0,0,0,0,0,0,0.763655,1.25117e+07,0.0488281,2.03972,55.2908,409600
1.6384e+07,1,3,1087200,609943,249832794400,0,0,0,0,0,0,0.762429,1.24916e+07,0.0488281,2.01601,54.742,409600
1.6384e+07,2,1,42400,611159,250331093600,0,0,0,0,0,0,0.76395,1.25166e+07,0.0488281,2.03637,55.18,409600
1.6384e+07,3,2,778400,612213,250762485600,0,0,0,0,0,0,0.765266,1.25381e+07,0.0488281,2.05556,55.5993,409600
1.6384e+07,4,7,2605600,609009,249450348000,0,0,0,0,0,0,0.761262,1.24725e+07,0.0488281,2.01992,54.9299,409600
2.4576e+07,0,2,599200,916495,375396572000,0,0,0,0,0,0,0.763746,1.87698e+07,0.0488281,2.03949,55.2779,409600
2.4576e+07,1,1,379200,916089,375230084800,0,0,0,0,0,0,0.763408,1.87615e+07,0.0488281,2.02249,54.8464,409600
2.4576e+07,2,1,29600,916892,375559343200,0,0,0,0,0,0,0.764077,1.8778e+07,0.0488281,2.04018,55.2731,409600
2.4576e+07,3,0,0,917352,375747379200,0,0,0,0,0,0,0.76446,1.87874e+07,0.0488281,2.05215,55.5662,409600
2.4576e+07,4,3,888800,915446,374967021600,0,0,0,0,0,0,0.762872,1.87484e+07,0.0488281,2.03806,55.3023,409600
3.2768e+07,0,0,0,1222327,500665139200,0,0,0,0,0,0,0.763954,2.50333e+07,0.0488281,2.04052,55.2907,409600
3.2768e+07,1,3,876000,1220974,500111303200,0,0,0,0,0,0,0.763109,2.50056e+07,0.0488281,2.02531,54.9431,409600
3.2768e+07,2,1,359200,1221957,500513637600,0,0,0,0,0,0,0.763723,2.50257e+07,0.0488281,2.03814,55.2435,409600
3.2768e+07,3,0,0,1222583,500769996800,0,0,0,0,0,0,0.764114,2.50385e+07,0.0488281,2.04666,55.4439,409600
3.2768e+07,4,0,0,1220366,499861913600,0,0,0,0,0,0,0.762729,2.49931e+07,0.0488281,2.03785,55.3069,409600
4.096e+07,0,0,0,1528098,625908940800,0,0,0,0,0,0,0.764049,3.12954e+07,0.0488281,2.03925,55.2497,409600
4.096e+07,1,2,707200,1526325,625182832000,0,0,0,0,0,0,0.763163,3.12591e+07,0.0488281,2.02819,55.0166,409600
4.096e+07,2,0,0,1527496,625662361600,0,0,0,0,0,0,0.763748,3.12831e+07,0.0488281,2.03851,55.2517,409600
4.096e+07,3,6,2394400,1527947,625847154400,0,0,0,0,0,0,0.763974,3.12924e+07,0.0488281,2.04432,55.3912,409600
4.096e+07,4,1,209600,1525770,624955592000,0,0,0,0,0,0,0.762885,3.12478e+07,0.0488281,2.04024,55.3601,409600
4.9152e+07,0,0,0,1833067,750824243200,0,0,0,0,0,0,0.763778,3.75412e+07,0.0488281,2.03902,55.2632,409600
4.9152e+07,1,2,659200,1831623,750232940800,0,0,0,0,0,0,0.763176,3.75116e+07,0.0488281,2.03085,55.0871,409600
4.9152e+07,2,4,1510400,1833239,750894822400,0,0,0,0,0,0,0.76385,3.75447e+07,0.0488281,2.04027,55.2916,409600
4.9152e+07,3,1,369600,1833094,750835342400,0,0,0,0,0,0,0.763789,3.75418e+07,0.0488281,2.04168,55.3336,409600
4.9152e+07,4,0,0,1830893,749933772800,0,0,0,0,0,0,0.762872,3.74967e+07,0.0488281,2.03942,55.3388,409600
5.7344e+07,0,0,0,2138269,875834982400,0,0,0,0,0,0,0.763668,4.37917e+07,0.0488281,2.03681,55.2119,409600
5.7344e+07,1,1,319200,2136842,875250573600,0,0,0,0,0,0,0.763158,4.37625e+07,0.0488281,2.03288,55.1428,409600
5.7344e+07,2,2,598400,2138639,875986755200,0,0,0,0,0,0,0.7638,4.37993e+07,0.0488281,2.04274,55.3613,409600
5.7344e+07,3,2,419200,2137946,875703081600,0,0,0,0,0,0,0.763552,4.37852e+07,0.0488281,2.039,55.2788,409600
5.7344e+07,4,7,2750400,2135965,874891380800,0,0,0,0,0,0,0.762845,4.37446e+07,0.0488281,2.03466,55.2131,409600
6.5536e+07,0,0,0,2442596,1000487321600,0,0,0,0,0,0,0.763311,5.00244e+07,0.0488281,2.03218,55.1132,409600
6.5536e+07,1,1,328800,2442299,1000365751200,0,0,0,0,0,0,0.763218,5.00183e+07,0.0488281,2.03249,55.1281,409600
6.5536e+07,2,0,0,2443011,1000657305600,0,0,0,0,0,0,0.763441,5.00329e+07,0.0488281,2.03707,55.235,409600
6.5536e+07,3,1,324000,2443465,1000843349600,0,0,0,0,0,0,0.763583,5.00422e+07,0.0488281,2.0389,55.2738,409600
6.5536e+07,4,1,288800,2440922,999801772000,0,0,0,0,0,0,0.762788,4.99901e+07,0.0488281,2.03475,55.2196,409600
7.3728e+07,0,0,0,2747730,1125470208000,0,0,0,0,0,0,0.763258,5.62735e+07,0.0488281,2.03337,55.1489,409600
7.3728e+07,1,3,1076800,2747274,1125283582400,0,0,0,0,0,0,0.763132,5.62642e+07,0.0488281,2.02914,55.0443,409600
7.3728e+07,2,1,218400,2748656,1125849688800,0,0,0,0,0,0,0.763516,5.62925e+07,0.0488281,2.03725,55.2346,409600
7.3728e+07,3,1,187200,2749216,1126079096000,0,0,0,0,0,0,0.763671,5.6304e+07,0.0488281,2.04115,55.3278,409600
7.3728e+07,4,2,696800,2746911,1125134868000,0,0,0,0,0,0,0.763031,5.62567e+07,0.0488281,2.03545,55.2209,409600
8.192e+07,0,0,0,3052368,1250249932800,0,0,0,0,0,0,0.763092,6.25125e+07,0.0488281,2.03335,55.1602,409600
8.192e+07,1,3,1227200,3051859,1250041448000,0,0,0,0,0,0,0.762965,6.25021e+07,0.0488281,2.02794,55.0241,409600
8.192e+07,2,0,0,3053203,1250591948800,0,0,0,0,0,0,0.763301,6.25296e+07,0.0488281,2.03415,55.167,409600
8.192e+07,3,3,1026400,3054906,1251289700000,0,0,0,0,0,0,0.763727,6.25645e+07,0.0488281,2.04228,55.3542,409600
8.192e+07,4,0,0,3052543,1250321612800,0,0,0,0,0,0,0.763136,6.25161e+07,0.0488281,2.03602,55.2288,409600
